"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000238198",3.22190489816405,-1.50838855946889,1.28323883924012,-1.1754542594441,0.23981302655987,0.999955093218881
"ENSG00000171517",53.6675879870334,-1.16020795538831,0.874360301783327,-1.32692204005829,0.184534472773195,0.999955093218881
"ENSG00000228852",5.48667699513183,0.410845926992526,1.12659445230925,0.364679522565011,0.715350646067584,0.999955093218881
"ENSG00000232878",6.56601146063933,-0.227681047517044,0.888612781168744,-0.25622076605469,0.797780374710052,0.999955093218881
"ENSG00000143079",1164.99535582232,0.00115529698158654,0.291033909636419,0.00396963014732483,0.996832701711716,0.999955093218881
"ENSG00000232450",15.7192819034483,-0.600445111385677,1.0881556950575,-0.551800734134786,0.58108488425428,0.999955093218881
"ENSG00000223575",6.65373005574352,-0.0297551272456726,1.66559135711098,-0.0178646023339626,0.985746867750526,0.999955093218881
"ENSG00000272715",3.09196283089596,0.0608763038179587,3.14261499659365,0.0193712255188573,0.984544964809896,0.999955093218881
"ENSG00000085491",3476.75599972764,-0.367184528001245,0.531620456899696,-0.690689237473274,0.489760854270427,0.999955093218881
"ENSG00000134198",4.23719717363342,-0.0314605353742228,1.88060708703149,-0.0167289252450297,0.986652871378831,0.999955093218881
"ENSG00000198799",357.895543174394,-0.0846240221511316,0.344551627367288,-0.24560621813846,0.805987075279762,0.999955093218881
"ENSG00000117620",283.701372777954,0.110954459827725,0.466507249727305,0.23784080503054,0.812004568777019,0.999955093218881
"ENSG00000280186",1.98537968638409,-1.40388597716701,1.93023203806244,-0.727314617871657,0.46703324534125,0.999955093218881
"ENSG00000162688",96.5261005385574,-0.195486581273491,0.583311025989415,-0.335132669474069,0.737525009726922,0.999955093218881
"ENSG00000236804",2.17579724689179,-4.58414246650244,1.99898014950727,-2.29324061453656,0.021834156070888,0.999955093218881
"ENSG00000185946",413.220839150015,-0.214742244519434,0.279297744368424,-0.768864943771855,0.441973490305498,0.999955093218881
"ENSG00000162627",3.0401992529235,2.45743079142087,2.26568853164485,1.08462869326386,0.278086141367813,0.999955093218881
"ENSG00000162695",2890.61515701969,-0.548658582261045,0.63272369043909,-0.867137726232905,0.385866551987439,0.999955093218881
